timestamp,src,dst,proto,sport,dport,flags,length
1749829020.849895,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.849898,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.854949,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.854951,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.854953,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.865856,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.865858,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.865879,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.867981,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.867984,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.867985,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.868931,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.868934,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.869091,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.869093,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.869950,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.869952,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.869953,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.870114,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.870116,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.870986,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.872122,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.872124,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.872125,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.873056,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.873058,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.873060,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.873244,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.873246,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.874117,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.874119,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.874280,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.874282,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.875126,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.875128,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.875129,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.875269,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.875271,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.875272,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.875533,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.875535,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.875536,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.875746,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.875747,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.876478,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.876481,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.876483,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.877738,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.885029,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.885031,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.885032,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.885034,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.885201,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.885203,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.885204,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.885437,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.885439,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.887978,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.887980,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.889913,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.889915,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.890049,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.890051,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.890138,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.890168,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.890170,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.891881,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.891883,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.891885,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.891886,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.892023,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.892025,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.892026,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.892140,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.892142,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.892329,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.892331,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.892377,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.892609,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.892687,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.892689,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.892850,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.892976,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.892977,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.893016,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.893046,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.893048,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.893267,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.893451,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.893452,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.893453,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.893664,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.893666,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.893760,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.893800,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.893802,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.893940,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.894111,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.894113,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.894114,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.894317,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.894319,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.894468,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.894469,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.894471,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.894687,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.894689,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.894690,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.894949,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.895014,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.895015,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.899868,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.899870,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.899871,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.900132,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.900133,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.900134,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.900252,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.900290,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.900380,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.900381,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.900607,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.900609,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.900777,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.900778,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.900780,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.901000,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.901002,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.901003,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.901221,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.901262,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.901386,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.901388,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.901572,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.901574,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.901575,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.901817,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.901819,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.901820,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.902075,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.902077,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.909978,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.909980,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.909981,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.919926,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.919929,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.922055,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.922058,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.922059,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.922060,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.925050,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.925053,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.925054,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.925850,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.925853,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.925995,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.935001,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.935003,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.935910,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.935913,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.935914,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.938862,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.958115,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.958117,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.958119,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.958121,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.958248,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.958250,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.958317,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.958379,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.958381,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.959981,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.959984,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.959985,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.961870,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.961872,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.961873,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.963931,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.963934,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.963935,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.964761,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.964763,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.964765,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.964965,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.964968,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.965982,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.965984,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.965986,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.966993,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.966996,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.966997,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.967916,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.967918,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.968080,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.968082,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.970997,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.970999,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.971001,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.973840,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.973842,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.973844,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.981095,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.981097,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.981099,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.981805,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.981851,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.982037,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.982040,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.982258,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.982260,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.983024,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.983026,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.983027,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.984074,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.984076,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.984078,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.984234,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.984236,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.987960,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.994971,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.994973,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.994974,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.997821,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829020.997824,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829020.998726,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.005911,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.005913,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.005914,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.013862,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.013864,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.013865,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.019818,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.019820,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.019821,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.020054,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.020056,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.020727,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.020904,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.020905,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.021588,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.021898,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.021900,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.021901,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.024588,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.024589,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.028968,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.028970,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.028971,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.028972,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.029089,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.029091,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.029092,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.029389,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.029391,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.029392,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.029560,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.029562,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.030554,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.030555,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.030722,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.032706,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.032707,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.032890,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.032892,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.032924,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.033036,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.033037,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.033210,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.033415,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.033443,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.033576,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.033577,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.033784,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.034751,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.034752,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.034913,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.036820,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.036821,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.036822,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.037007,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.037164,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.037165,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.037167,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.037388,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.037390,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.037535,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.037536,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.037537,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.039922,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.039922,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.039923,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.046796,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.046798,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.046799,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.046997,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.046998,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.046999,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.047255,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.047256,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.047257,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.047475,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.047476,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.047477,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.047691,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.047822,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.047823,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.047824,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.048042,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.048043,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.048096,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.048179,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.048180,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.048393,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.048394,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.048395,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.048679,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.048680,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.048681,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.048883,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.048884,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.048885,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.049089,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.049237,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.049238,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.049239,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.049454,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.049456,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.049456,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.049701,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.049703,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.053636,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.053637,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.053665,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
1749829021.054002,83.137.149.15,10.6.13.133,Raw,443.0,52527.0,A,1430
1749829021.054003,10.6.13.133,83.137.149.15,Padding,52527.0,443.0,A,60
